,duration,probability,predict
437,0.010624885559082031,0.963741660118103,9
438,0.010953426361083984,0.959647536277771,9
439,0.012164592742919922,0.9854061603546143,9
440,0.011184215545654297,0.9814029932022095,9
441,0.010877847671508789,0.989987313747406,9
442,0.010653018951416016,0.9910405278205872,9
443,0.010908842086791992,0.9955068826675415,9
444,0.010909318923950195,0.995171308517456,9
445,0.011039018630981445,0.9978313446044922,9
446,0.010810375213623047,0.9903343319892883,9
447,0.010889053344726562,0.9773755073547363,9
448,0.011039972305297852,0.9767590761184692,9
449,0.010813713073730469,0.9876217842102051,9
450,0.01605510711669922,0.9672484397888184,9
451,0.010785341262817383,0.9563760757446289,9
452,0.010867595672607422,0.961547315120697,9
453,0.01201772689819336,0.9064381122589111,9
454,0.010767936706542969,0.9740185141563416,9
455,0.010846853256225586,0.9844661355018616,9
456,0.011045694351196289,0.9937056303024292,9
457,0.010824441909790039,0.9957134127616882,9
458,0.01088857650756836,0.9867817759513855,9
459,0.011145591735839844,0.9672341346740723,9
460,0.01084280014038086,0.9674521684646606,9
461,0.010873794555664062,0.9747932553291321,9
462,0.01097249984741211,0.9611896276473999,9
463,0.01074981689453125,0.9314825534820557,9
464,0.005805492401123047,0.8815797567367554,9
465,0.005578041076660156,0.6638011336326599,9
466,0.0055065155029296875,0.5456860065460205,24
467,0.0055315494537353516,0.5155817866325378,24
468,0.0055010318756103516,0.3967079222202301,27
469,0.0054492950439453125,0.34882164001464844,27
470,0.00545191764831543,0.39529234170913696,35
471,0.005427837371826172,0.5557240843772888,35
472,0.005419015884399414,0.43938004970550537,35
473,0.005688905715942383,0.34813192486763,17
474,0.005498170852661133,0.31114640831947327,17
475,0.005448102951049805,0.25809481739997864,3
476,0.005425691604614258,0.23217768967151642,3
477,0.005424022674560547,0.1895505040884018,3
478,0.005432844161987305,0.16616712510585785,3
479,0.005421161651611328,0.13876844942569733,3
480,0.0054225921630859375,0.100864477455616,3
481,0.0054168701171875,0.0902724489569664,3
482,0.005416154861450195,0.09039251506328583,7
483,0.005430459976196289,0.07474365830421448,31
484,0.005415916442871094,0.08876844495534897,19
485,0.0054171085357666016,0.07428311556577682,7
486,0.005438327789306641,0.06811640411615372,32
487,0.005425214767456055,0.07089002430438995,32
488,0.005421876907348633,0.07374321669340134,32
489,0.0054323673248291016,0.06316866725683212,32
490,0.00542449951171875,0.07521558552980423,32
491,0.005433082580566406,0.06713009625673294,32
492,0.005420207977294922,0.0630788654088974,32
493,0.005429267883300781,0.05625057592988014,27
494,0.005433082580566406,0.06048526242375374,27
495,0.005419492721557617,0.05966537818312645,27
496,0.0054171085357666016,0.07219544053077698,27
497,0.005418062210083008,0.0863657221198082,27
498,0.005419015884399414,0.09639319032430649,27
499,0.005435466766357422,0.1165989562869072,27
500,0.005419254302978516,0.1274983435869217,27
501,0.005419731140136719,0.12722663581371307,27
502,0.005431175231933594,0.18443724513053894,27
503,0.00542140007019043,0.19369705021381378,29
504,0.005421876907348633,0.3198930323123932,27
505,0.0054209232330322266,0.37446412444114685,27
506,0.005420207977294922,0.3583991229534149,27
507,0.005430936813354492,0.469190776348114,27
508,0.005419731140136719,0.5749432444572449,27
509,0.0054166316986083984,0.545123279094696,27
510,0.0055561065673828125,0.7707194685935974,27
511,0.010605096817016602,0.940451979637146,27
512,0.010605573654174805,0.9894710183143616,27
513,0.011452198028564453,0.9958487153053284,27
514,0.010970115661621094,0.9962010979652405,27
515,0.010875225067138672,0.998520016670227,27
516,0.01093602180480957,0.9994717836380005,27
517,0.011291742324829102,0.999167799949646,27
518,0.010889768600463867,0.9995204210281372,27
519,0.010825157165527344,0.9979488253593445,27
520,0.015982627868652344,0.9988200664520264,27
521,0.010709047317504883,0.9995928406715393,27
522,0.010941743850708008,0.999760627746582,27
523,0.010820150375366211,0.9995423555374146,27
524,0.010930061340332031,0.9999055862426758,27
525,0.012244224548339844,0.9999275207519531,27
526,0.0111083984375,0.9999170303344727,27
527,0.01088571548461914,0.9999151229858398,27
528,0.011087417602539062,0.9998683929443359,27
529,0.010617256164550781,0.9999065399169922,27
530,0.010998249053955078,0.9999675750732422,27
531,0.011455535888671875,0.9999923706054688,27
532,0.01088857650756836,0.9999904632568359,27
533,0.010882139205932617,0.9999856948852539,27
534,0.016698837280273438,0.9996824860572815,27
535,0.010712862014770508,0.9979583621025085,27
536,0.010895013809204102,0.9908742308616638,27
537,0.010746002197265625,0.9632032513618469,27
538,0.010881662368774414,0.9760341644287109,27
539,0.011058568954467773,0.9962942004203796,27
540,0.010788679122924805,0.9978669881820679,27
541,0.01090860366821289,0.9890351295471191,27
542,0.011109590530395508,0.9184509515762329,27
543,0.005549192428588867,0.5472002029418945,27
544,0.005771636962890625,0.5859657526016235,35
545,0.005480527877807617,0.7850134372711182,35
546,0.005438327789306641,0.8021000623703003,35
547,0.005435943603515625,0.6939143538475037,35
548,0.005422115325927734,0.5981712937355042,35
549,0.005421638488769531,0.5681934356689453,35
550,0.005437135696411133,0.45491838455200195,35
551,0.005422830581665039,0.326649010181427,35
552,0.0054166316986083984,0.21799594163894653,35
553,0.005415439605712891,0.14737334847450256,35
554,0.005415678024291992,0.08977828919887543,8
555,0.005427360534667969,0.06625676900148392,8
556,0.0054128170013427734,0.06292852759361267,31
557,0.0054225921630859375,0.05837753415107727,19
558,0.005433082580566406,0.05619072914123535,31
559,0.005518436431884766,0.06583702564239502,12
560,0.005463600158691406,0.07549590617418289,12
561,0.00543212890625,0.08533501625061035,33
562,0.0054225921630859375,0.11713535338640213,27
563,0.005433559417724609,0.11072701960802078,12
564,0.005418300628662109,0.14916881918907166,26
565,0.005420684814453125,0.16886812448501587,26
566,0.005428791046142578,0.20261737704277039,36
567,0.0054171085357666016,0.23758958280086517,25
568,0.0054149627685546875,0.2916099727153778,25
569,0.005415678024291992,0.5423569083213806,25
570,0.005417346954345703,0.6972634792327881,25
571,0.005429267883300781,0.6980506181716919,25
572,0.005414485931396484,0.4813876450061798,27
573,0.0055544376373291016,0.7300808429718018,25
574,0.005510091781616211,0.7908557653427124,25
575,0.005433082580566406,0.8655925393104553,25
576,0.01057124137878418,0.9653910398483276,25
577,0.0105743408203125,0.9787849187850952,25
578,0.011723756790161133,0.9974845051765442,25
579,0.010738372802734375,0.9993126392364502,25
580,0.010910511016845703,0.9996891617774963,25
581,0.011035919189453125,0.9994765520095825,25
582,0.01069498062133789,0.9997110962867737,25
583,0.010881662368774414,0.9996863007545471,25
584,0.011099576950073242,0.9998846054077148,25
585,0.010843515396118164,0.9999361038208008,25
586,0.010925531387329102,0.999873161315918,25
587,0.012109518051147461,0.9994794130325317,25
588,0.010718345642089844,0.9992182850837708,25
589,0.010913610458374023,0.9990019798278809,25
590,0.011138677597045898,0.9976233839988708,25
591,0.010718107223510742,0.9968492388725281,25
592,0.01093745231628418,0.9975216388702393,25
593,0.01615738868713379,0.9944213628768921,25
594,0.01079869270324707,0.9950090646743774,25
595,0.010877609252929688,0.9958962202072144,25
596,0.010692358016967773,0.9976614713668823,25
597,0.010867595672607422,0.9966477155685425,25
598,0.010962963104248047,0.9934393763542175,25
599,0.01708817481994629,0.9973270893096924,25
600,0.010735511779785156,0.9973461031913757,25
601,0.010946035385131836,0.9945896863937378,25
602,0.010619640350341797,0.9943350553512573,25
603,0.010904550552368164,0.9966496229171753,25
604,0.011113166809082031,0.9973161816596985,25
605,0.010773897171020508,0.9831528663635254,25
606,0.005759239196777344,0.8026508092880249,25
607,0.005524396896362305,0.41348057985305786,25
608,0.005437374114990234,0.4003816545009613,16
609,0.005422115325927734,0.47104179859161377,16
610,0.0054988861083984375,0.4801626205444336,16
611,0.005498409271240234,0.3577938377857208,16
612,0.005425930023193359,0.255229651927948,16
613,0.005423307418823242,0.2821800708770752,13
614,0.005438089370727539,0.28138279914855957,25
615,0.0054204463958740234,0.39893639087677,25
616,0.005419731140136719,0.4211646616458893,25
617,0.005415916442871094,0.40899214148521423,31
618,0.005416393280029297,0.558674693107605,31
619,0.00542902946472168,0.5336256623268127,31
620,0.005416393280029297,0.4842779040336609,31
621,0.0054187774658203125,0.4598516821861267,31
622,0.0054264068603515625,0.46760958433151245,31
623,0.0055103302001953125,0.4847052991390228,31
624,0.005438327789306641,0.5202741026878357,31
625,0.005424976348876953,0.45706406235694885,31
626,0.005422830581665039,0.27512088418006897,31
627,0.0054318904876708984,0.1177099347114563,20
628,0.005417346954345703,0.15142787992954254,3
629,0.005417823791503906,0.20167282223701477,8
630,0.005428791046142578,0.3289056718349457,8
631,0.005417585372924805,0.31837570667266846,8
632,0.005529642105102539,0.2600107789039612,8
633,0.005550384521484375,0.2918259799480438,3
634,0.0054934024810791016,0.3506505787372589,8
635,0.0055048465728759766,0.42959001660346985,8
636,0.005429267883300781,0.3831973373889923,8
637,0.005425691604614258,0.6485426425933838,8
638,0.00557255744934082,0.8065763115882874,8
639,0.005675077438354492,0.8273842930793762,8
640,0.0054929256439208984,0.8430333733558655,8
641,0.005476236343383789,0.7572388052940369,8
642,0.005423545837402344,0.7204626202583313,8
643,0.005434513092041016,0.7774505615234375,8
644,0.005419254302978516,0.6300960183143616,8
645,0.005424976348876953,0.6779401898384094,8
646,0.010589361190795898,0.9046981334686279,8
647,0.005506038665771484,0.7293717265129089,8
648,0.005755901336669922,0.6448205709457397,8
649,0.005489826202392578,0.6592932343482971,8
650,0.005440950393676758,0.6003388166427612,8
651,0.005437135696411133,0.495562344789505,8
652,0.005421161651611328,0.6102407574653625,8
653,0.005420207977294922,0.7140975594520569,8
654,0.005431652069091797,0.5656580328941345,8
655,0.005417823791503906,0.4843844473361969,3
656,0.005417346954345703,0.6577398777008057,3
657,0.005415916442871094,0.8104995489120483,3
658,0.005421161651611328,0.8792605400085449,3
659,0.005431175231933594,0.8291263580322266,3
660,0.005583763122558594,0.7745518088340759,3
661,0.00548243522644043,0.8570048809051514,3
662,0.0054950714111328125,0.8786922097206116,3
663,0.005425214767456055,0.8687334656715393,3
664,0.010549783706665039,0.9277551770210266,3
665,0.010579824447631836,0.9416505098342896,3
666,0.016585350036621094,0.9535012245178223,3
667,0.011144399642944336,0.9049505591392517,3
668,0.005743980407714844,0.7834906578063965,3
669,0.005694866180419922,0.7643222212791443,3
670,0.005720853805541992,0.8354907631874084,3
671,0.0056688785552978516,0.8235082626342773,3
672,0.005593776702880859,0.742563784122467,3
673,0.0055658817291259766,0.6333221793174744,3
674,0.005481243133544922,0.5528030395507812,3
675,0.0054950714111328125,0.38055968284606934,3
